"Pax6" "Mash1" "Zic1" "Brn2" "Tuj1" "Hes5" "Scl" "Olig2" "Stat3" "Aldh1L" "Myt1L" "Sox8"
"cell_51" 5.90001381088062 1.27856813932961 0.404760877739987 0.0119362278661393 0.0296954387617092 1.2986073650552 0.524663865015314 0.292337685288647 -0.0939139139643738 0.107154972390236 -0.164566411342855 0.118976990920374
"cell_52" 5.89193137838825 1.3188146432476 0.431874426268516 0.0113475060070989 0.0236516182242912 1.31577092260071 0.557674690757348 0.312504809482871 -0.0968166946289822 0.0838817571519786 -0.139095561419217 0.101416854818945
"cell_53" 5.87878982585745 1.32105133649153 0.431097194149956 -0.0136803194586296 0.038693440634585 1.36304936866353 0.581789491855477 0.317498358942003 -0.0947820452373324 0.0813041080826579 -0.129182676804256 0.102414790011593
"cell_54" 5.87668148820139 1.32276134324207 0.454712142593629 -0.0197154594057939 0.0424297822653922 1.40093445732003 0.594371907462382 0.338421915354202 -0.0821972999596996 0.112807916236462 -0.135754563137801 0.0903551952740505
"cell_55" 5.8723708837295 1.35015812616119 0.472236738717901 -0.0380034592932523 0.0459023634499485 1.42796921269307 0.62417749396006 0.387204503307553 -0.0664956051777015 0.0915123624738544 -0.139572071809647 0.106248143765481
"cell_56" 5.88954411576251 1.37435335935754 0.505568618062027 -0.0223397319833961 0.060342794541771 1.46654717923127 0.623659218138517 0.403412601419511 -0.0620764694649198 0.091819860189959 -0.102404466947489 0.129853760564806
"cell_57" 5.88381649474165 1.40079724405046 0.530244199575637 -0.0252065742007797 0.0918311522357481 1.48527204994176 0.658560725725198 0.430889771593868 -0.0614067640919103 0.0902623108637547 -0.0822704047846768 0.117407290183724
"cell_58" 5.87297727772322 1.40029404322145 0.543978618190884 -0.0462885077934108 0.0804384213554276 1.51017012943888 0.719411832728825 0.443632707569281 -0.0456810378838039 0.106934784776504 -0.0743063521764313 0.100720051599686
"cell_59" 5.90077378999847 1.41050223982613 0.552988946780906 -0.0351079305430665 0.0800905374018931 1.5320222353241 0.728399669055044 0.449455399734709 -0.0556350538346065 0.139571029942438 -0.0743925101542739 0.112096209978949
"cell_60" 5.87566667616208 1.43788645450758 0.620178429406898 0.0103538242219313 0.0663781752241267 1.53145784606977 0.754854651668648 0.487580695290102 -0.0433455533793108 0.154469888877153 -0.109209980141363 0.112779738448492
